name,developer,class,copies_sold
Doggone Hungry,"Dana Speiser, Kristin May…",Hobbyist,38.1k
PAC-MAN 256,BANDAI NAMCO Studios Vanc…,AA,38.1k
My Neighbor's Lonely Wife…,YASANIKI,Indie,38.1k
Ukraine War Stories,Starni Games,Indie,38.1k
Their Land,Thomas,Indie,38k
aMAZE,Blender Games,Indie,38k
Seven Lovers In The House,Tofu Studio,Indie,38k
"Sex, Please",Evil Boobs Cult,Indie,38k
Toy Tinker Simulator: BET…,Turquoise Revival Games,Indie,38k
Coin Pusher Casino,TreeNutsGames,Indie,38k
Hoa,Skrollcat Studio,Indie,37.8k
Braveland Pirate,Tortuga Team,Indie,37.8k
Bone Voyage,Team Cobblestone,Hobbyist,37.8k
PANZER BALL,Oz,Indie,37.8k
Football Coach: College D…,Coach Apps,Indie,37.8k
The Jackbox Survey Scramb…,"Jackbox Games, Inc",Indie,37.8k
Beneath The Surface,carla51,Hobbyist,37.8k
Anomaly Defenders,11 bit studios,AA,37.7k
Capybara Spa,Cozy Bee Games,Indie,37.7k
The Lost Dachshund,"Fiddlepoke Games, Weenie …",Hobbyist,37.7k
Tower!3D Pro,FeelThere,Indie,37.7k
Pro Cycling Manager 2023,Cyanide Studio,AA,37.7k
Blocksworld,"Fortell Games Inc, Blocks…",Hobbyist,37.7k
Incredipede,Colin Northway with art b…,Indie,37.7k
恋爱绮谭~不存在的夏天~,Never Knows Best,Indie,37.6k
Valhalla Hills,Funatics Software,AA,37.6k
Return NULL - Episode 1,Michael Lückgen,Indie,37.6k
Pathless Woods,AniYa Games Studio,Indie,37.6k
Assassin’s Creed® Chronic…,Climax Studios,AA,37.6k
